Name,Votes,No,Streams,Tails,Plumes,Shells,Disturbed,Spiral,Curiosities,Majority feature,Score,STRRINGS,RA,DEC
PGC017352,"{Curiosities: 1, Streams: 2, No: 3, Disturbed: 2}",3,2,0,0,0,2,0,1,Streams,0.25,,82.41934123780229,-24.714093736523044
PGC018992,"{Tails: 2, Streams: 4, No: 1, Curiosities: 1}",1,4,2,0,0,0,0,1,Streams,0.5,,96.22973761576488,49.508856562629056
PGC020194,"{Streams: 3, No: 2, Plumes: 1, Tails: 3}",2,3,3,1,0,0,0,0,Streams,0.34,,106.88954800482544,67.68292125762244
PGC020283,"{No: 3, Streams: 2, Shells: 2, Tails: 1}",3,2,1,0,2,0,0,0,Streams,0.25,,107.43689338849715,48.6904771709965
PGC020882,"{Plumes: 3, Streams: 3, No: 1, Tails: 1}",1,3,1,3,0,0,0,0,Streams,0.38,,110.76744849166141,58.096705599074845
PGC021008,"{Streams: 8, No: 1}",1,8,0,0,0,0,0,0,Streams,0.89,*,111.54834069242128,48.955686967760435
PGC021442,"{Shells: 2, Streams: 2, No: 2, Disturbed: 1, Tails: 1}",2,2,1,0,2,1,0,0,Streams,0.25,,114.44704351717462,28.64383396901194
PGC021553,"{Curiosities: 1, Streams: 3, No: 2, Disturbed: 1, Tails: 1}",2,3,1,0,0,1,0,1,Streams,0.38,,115.11955234651174,20.699179583489087
PGC021736,"{Tails: 3, Streams: 5}",0,5,3,0,0,0,0,0,Streams,0.62,,116.53511469637533,56.98632213230866
PGC022326,"{Plumes: 1, No: 4, Disturbed: 1, Spiral: 1, Streams: 1}",4,1,0,1,0,1,1,0,Streams,0.12,,119.52058845314625,26.57061361255225
PGC022398,"{Streams: 2, No: 4, Spiral: 2}",4,2,0,0,0,0,2,0,Streams,0.25,,119.90300792306277,71.75293243972285
PGC022530,"{Streams: 6, No: 1, Tails: 1}",1,6,1,0,0,0,0,0,Streams,0.75,,120.48118997923842,11.72033926898481
PGC022807,"{Disturbed: 2, No: 3, Streams: 3}",3,3,0,0,0,2,0,0,Streams,0.37,,121.85339545531991,6.863107864801003
PGC022959,"{Curiosities: 2, Streams: 4, No: 2}",2,4,0,0,0,0,0,2,Streams,0.5,,122.82295456452756,29.508929744249038
PGC023053,"{No: 2, Spiral: 2, Streams: 2, Tails: 2}",2,2,2,0,0,0,2,0,Streams,0.25,,123.42857452175782,60.918358787114144
PGC023546_GROUP,"{Tails: 3, Streams: 4, Plumes: 1}",0,4,3,1,0,0,0,0,Streams,0.5,,125.89258856071609,21.347668944049765
PGC023625,"{Disturbed: 2, Tails: 1, No: 2, Plumes: 1, Streams: 2}",2,2,1,1,0,2,0,0,Streams,0.25,,126.28419739519697,74.49705112669042
PGC023676_GROUP,"{Curiosities: 2, Streams: 3, No: 2, Tails: 1}",2,3,1,0,0,0,0,2,Streams,0.38,,126.58794584244664,22.899613327499917
PGC023828,"{Tails: 2, Streams: 2, Plumes: 2, Disturbed: 1, Shells: 1}",0,2,2,2,1,1,0,0,Streams,0.25,,127.38921676901978,1.2034827626669453
PGC023979,"{Streams: 4, No: 3, Spiral: 1}",3,4,0,0,0,0,1,0,Streams,0.5,,128.2431150258963,61.80410417876913
PGC024353,"{Shells: 3, Streams: 3, No: 2}",2,3,0,0,3,0,0,0,Streams,0.38,,129.94793356340605,-4.395926171133052
PGC024681,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,,131.78939969409765,16.34497360701762
PGC024949,"{Plumes: 1, Streams: 1, No: 4, Disturbed: 1, Shells: 1}",4,1,0,1,1,1,0,0,Streams,0.12,,133.3146013776523,73.18875808498498
PGC025205,"{Tails: 2, No: 3, Streams: 2, Plumes: 1, Shells: 1}",3,2,2,1,1,0,0,0,Streams,0.22,,134.624333043885,6.321287766404319
PGC025259,"{Shells: 1, Streams: 3, No: 1, Tails: 1, Plumes: 1, Spiral: 1}",1,3,1,1,1,0,1,0,Streams,0.38,,134.95432483963987,5.060854375951432
PGC025403,"{Tails: 2, No: 4, Streams: 2}",4,2,2,0,0,0,0,0,Streams,0.25,,135.67250808844253,13.107917009458879
PGC026530,"{Spiral: 2, No: 4, Streams: 2}",4,2,0,0,0,0,2,0,Streams,0.25,,140.58498239732845,49.160095351701585
PGC027281,"{Disturbed: 2, Streams: 2, No: 2, Plumes: 1, Tails: 1}",2,2,1,1,0,2,0,0,Streams,0.25,,143.9407129126499,-4.74946126998807
PGC027552,"{Streams: 3, Tails: 2, No: 3}",3,3,2,0,0,0,0,0,Streams,0.37,,144.86937996771448,33.84896488201929
PGC027862_GROUP,"{Plumes: 2, Streams: 2, No: 2, Shells: 1, Tails: 1}",2,2,1,2,1,0,0,0,Streams,0.25,,145.99676990558766,42.43293144871663
PGC028219_GROUP,"{Tails: 4, Streams: 4, No: 1}",1,4,4,0,0,0,0,0,Streams,0.45,,147.26277999338186,-7.1559744402981105
PGC029738,"{No: 4, Streams: 2, Shells: 1, Curiosities: 1}",4,2,0,0,1,0,0,1,Streams,0.25,,153.20734392678514,30.583431662333638
PGC029832,"{Curiosities: 1, No: 4, Disturbed: 1, Streams: 1, Shells: 1}",4,1,0,0,1,1,0,1,Streams,0.12,,153.45147221999088,18.126261614498848
PGC030133,"{Tails: 3, Streams: 3, No: 1, Plumes: 1}",1,3,3,1,0,0,0,0,Streams,0.38,,154.7561361836995,21.28362952716136
PGC030432_GROUP,"{Plumes: 1, Streams: 3, No: 2, Disturbed: 1, Tails: 1}",2,3,1,1,0,1,0,0,Streams,0.38,,155.84899523877982,12.835046082565237
PGC031345,"{Curiosities: 1, No: 3, Streams: 2, Spiral: 2}",3,2,0,0,0,0,2,1,Streams,0.25,,158.82049368762523,-7.247183559409492
PGC032096,"{Shells: 1, No: 3, Disturbed: 2, Streams: 2}",3,2,0,0,1,2,0,0,Streams,0.25,,161.3210791928044,1.4675374286109257
PGC034728,"{Streams: 8, Tails: 1}",0,8,1,0,0,0,0,0,Streams,0.89,,170.15912538576586,-7.305201722679279
PGC035103,"{Shells: 1, Streams: 3, No: 3, Plumes: 1}",3,3,0,1,1,0,0,0,Streams,0.37,,171.32364243269106,17.8084394912455
PGC036396,"{Streams: 3, No: 2, Disturbed: 1, Tails: 3}",2,3,3,0,0,1,0,0,Streams,0.34,,175.76883845742728,48.398802426942346
PGC037529,"{No: 4, Tails: 1, Spiral: 1, Streams: 1, Disturbed: 1}",4,1,1,0,0,1,1,0,Streams,0.12,,179.14753939067216,28.490357590516712
PGC037702_GROUP,"{Shells: 2, Streams: 3, No: 2, Plumes: 1, Tails: 1}",2,3,1,1,2,0,0,0,Streams,0.33,,179.67752450308492,25.036590557123596
PGC037781,"{Streams: 6, No: 1, Tails: 1}",1,6,1,0,0,0,0,0,Streams,0.75,,179.8954317412659,3.3378436808351237
PGC037931,"{Shells: 1, No: 4, Plumes: 1, Disturbed: 1, Streams: 1}",4,1,0,1,1,1,0,0,Streams,0.12,,180.36464139808427,14.03446602581705
PGC037955,"{Streams: 2, No: 4, Plumes: 1, Shells: 1}",4,2,0,1,1,0,0,0,Streams,0.25,,180.42779385529687,6.449575821063145
PGC038402,"{Tails: 1, Streams: 3, No: 2, Disturbed: 2}",2,3,1,0,0,2,0,0,Streams,0.38,,181.63153486812396,1.6165885906310402
PGC038850,"{Streams: 4, No: 4}",4,4,0,0,0,0,0,0,Streams,0.5,,182.98667138783347,27.643197295479304
PGC039258,"{Streams: 7, No: 2}",2,7,0,0,0,0,0,0,Streams,0.78,*,183.99058872353734,3.3058868356337885
PGC039619_GROUP,"{Plumes: 1, Streams: 1, No: 3, Disturbed: 1, Shells: 1, Curiosities: 1}",3,1,0,1,1,1,0,1,Streams,0.12,,184.77138646053007,13.980923279983301
PGC039647_GROUP,"{Curiosities: 1, Streams: 2, No: 4, Plumes: 1}",4,2,0,1,0,0,0,1,Streams,0.25,,184.81388956644201,6.30711612873932
PGC040508_GROUP,"{Streams: 6, Disturbed: 1, Tails: 1}",0,6,1,0,0,1,0,0,Streams,0.75,,186.38122185413297,-7.236545383209848
PGC041591,"{Shells: 1, No: 4, Plumes: 1, Streams: 1, Disturbed: 1}",4,1,0,1,1,1,0,0,Streams,0.12,,188.14483832129153,45.767687255968745
PGC042409,"{Plumes: 1, No: 4, Disturbed: 1, Streams: 1, Curiosities: 1}",4,1,0,1,0,1,0,1,Streams,0.12,,190.0077316150677,-3.606847634673853
PGC043535,"{Spiral: 3, Streams: 3, No: 2}",2,3,0,0,0,0,3,0,Streams,0.38,,192.82469040006345,27.106132916710283
PGC043760,"{Plumes: 2, No: 3, Shells: 1, Streams: 2}",3,2,0,2,1,0,0,0,Streams,0.25,,193.27763602834173,-9.257671323612502
PGC044310,"{No: 4, Streams: 1, Disturbed: 1, Spiral: 1, Shells: 1}",4,1,0,0,1,1,1,0,Streams,0.12,,194.3603439212254,-3.4908815790134584
PGC045822_GROUP,"{Shells: 3, Streams: 3, No: 2}",2,3,0,0,3,0,0,0,Streams,0.38,,197.9894869130102,34.36525215989998
PGC046382,"{Tails: 1, Streams: 3, No: 2, Plumes: 1, Disturbed: 1}",2,3,1,1,0,1,0,0,Streams,0.38,,199.670818384239,-8.44550465391165
PGC046468,"{Shells: 1, Streams: 4, No: 2, Disturbed: 1}",2,4,0,0,1,1,0,0,Streams,0.5,,199.90351430553943,3.032569545644666
PGC047265,"{Plumes: 1, No: 3, Disturbed: 1, Streams: 2, Tails: 1}",3,2,1,1,0,1,0,0,Streams,0.25,,202.12028426969033,-0.11111194693316574
PGC047559,"{No: 4, Streams: 1, Plumes: 1, Spiral: 1, Curiosities: 1}",4,1,0,1,0,0,1,1,Streams,0.12,,202.9070939381573,46.150835915383546
PGC049096,"{Shells: 1, Streams: 4, No: 2, Curiosities: 1}",2,4,0,0,1,0,0,1,Streams,0.5,,207.54134256386988,38.219559875960286
PGC049168,"{Streams: 5, No: 2, Tails: 1}",2,5,1,0,0,0,0,0,Streams,0.62,,207.75095015946138,36.95439454366592
PGC050059,"{No: 4, Streams: 1, Tails: 1, Spiral: 1, Curiosities: 1}",4,1,1,0,0,0,1,1,Streams,0.12,,210.80330796919847,8.895567831946503
PGC050236_GROUP,"{Shells: 3, Streams: 4, No: 2}",2,4,0,0,3,0,0,0,Streams,0.45,,211.31886030008192,10.431034617118982
PGC050365,"{Disturbed: 1, Streams: 3, No: 2, Plumes: 2}",2,3,0,2,0,1,0,0,Streams,0.38,,211.78421194373072,12.588209791342729
PGC051103,"{Streams: 5, No: 2, Disturbed: 1}",2,5,0,0,0,1,0,0,Streams,0.62,,214.60674533300204,25.501801118023884
PGC051291,"{Tails: 2, Streams: 5, Disturbed: 1}",0,5,2,0,0,1,0,0,Streams,0.62,,215.34258628510526,-3.7588874455632215
PGC051816,"{No: 4, Streams: 2, Shells: 2}",4,2,0,0,2,0,0,0,Streams,0.25,,217.54569774649488,23.026308381504222
PGC053267,"{Tails: 3, Streams: 3, No: 1, Disturbed: 1}",1,3,3,0,0,1,0,0,Streams,0.38,,223.5495332651487,30.209391614876672
PGC054115,"{Tails: 1, No: 3, Disturbed: 1, Streams: 3, Shells: 1}",3,3,1,0,1,1,0,0,Streams,0.34,,227.41171839527158,42.71337037344104
PGC054242,"{Streams: 5, No: 3}",3,5,0,0,0,0,0,0,Streams,0.62,,227.9515698612108,46.253845041926155
PGC058615,"{Disturbed: 2, No: 4, Streams: 2}",4,2,0,0,0,2,0,0,Streams,0.25,,249.2996693110755,82.00623345295118
PGC060083_GROUP,"{Tails: 2, Streams: 2, No: 2, Disturbed: 1, Plumes: 1}",2,2,2,1,0,1,0,0,Streams,0.25,,259.9999638528739,24.927522623791376
PGC060978,"{Curiosities: 1, Streams: 1, No: 4, Disturbed: 1, Plumes: 1}",4,1,0,1,0,1,0,1,Streams,0.12,,267.6907373050933,23.138625282955406
PGC061697,"{No: 4, Streams: 1, Shells: 1, Spiral: 1, Curiosities: 1}",4,1,0,0,1,0,1,1,Streams,0.12,,274.48224542648205,41.35564454403146
PGC062382,"{Shells: 1, Streams: 2, No: 3, Disturbed: 1, Tails: 1}",3,2,1,0,1,1,0,0,Streams,0.25,,281.5921488659079,40.58212466744073
PGC064829,"{Curiosities: 1, Streams: 2, No: 2, Tails: 2, Spiral: 1}",2,2,2,0,0,0,1,1,Streams,0.25,,307.58288225237703,-7.890738102648256
PGC065752_GROUP,"{Streams: 4, No: 1, Tails: 3}",1,4,3,0,0,0,0,0,Streams,0.5,,314.15121525158327,-3.3479515807410376
PGC065819_GROUP,"{Shells: 2, Streams: 2, No: 3, Plumes: 1}",3,2,0,1,2,0,0,0,Streams,0.25,,314.63259296204933,-49.278805786697006
PGC066362,"{No: 3, Tails: 1, Spiral: 1, Streams: 2, Disturbed: 1}",3,2,1,0,0,1,1,0,Streams,0.25,,318.28375421851047,-10.826857214069703
PGC066665_GROUP,"{Shells: 1, Streams: 2, No: 3, Disturbed: 1, Tails: 1}",3,2,1,0,1,1,0,0,Streams,0.25,,320.7764567817997,-47.65477282569803
PGC066699,"{Tails: 2, No: 3, Disturbed: 1, Streams: 2}",3,2,2,0,0,1,0,0,Streams,0.25,,321.14916306715673,-64.08354137842862
PGC067153,"{Curiosities: 1, No: 4, Streams: 2, Tails: 1}",4,2,1,0,0,0,0,1,Streams,0.25,,325.0869797427146,12.354924456727469
PGC067181,"{Curiosities: 1, No: 4, Disturbed: 1, Streams: 2}",4,2,0,0,0,1,0,1,Streams,0.25,,325.4223260459154,-10.635583706124036
PGC067229_GROUP,"{Tails: 2, Streams: 3, No: 2, Disturbed: 1}",2,3,2,0,0,1,0,0,Streams,0.38,,325.7559543469301,-52.68351370733242
PGC067251,"{Curiosities: 1, No: 4, Disturbed: 1, Streams: 1, Tails: 1}",4,1,1,0,0,1,0,1,Streams,0.12,,325.97274249852774,-8.12527748305515
PGC068598,"{Shells: 2, Streams: 3, No: 4}",4,3,0,0,2,0,0,0,Streams,0.34,,335.09616209120327,-48.23006628101095
PGC070194,"{Streams: 5, No: 2, Disturbed: 1}",2,5,0,0,0,1,0,0,Streams,0.62,,344.9052230107174,2.3443293459681165
PGC071036,"{Tails: 2, Streams: 4, Plumes: 1, Spiral: 1}",0,4,2,1,0,0,1,0,Streams,0.5,,349.7585381055124,2.850022633225033
PGC071162,"{Tails: 2, No: 3, Streams: 2, Disturbed: 1}",3,2,2,0,0,1,0,0,Streams,0.25,,350.27970098646546,2.8839320144992087
PGC071216,"{Streams: 4, No: 3, Spiral: 1}",3,4,0,0,0,0,1,0,Streams,0.5,,350.5006946043347,1.6921662534929336
PGC071436,"{Tails: 2, Streams: 4, No: 1, Shells: 2}",1,4,2,0,2,0,0,0,Streams,0.45,,351.61347515369783,-4.965536813656796
PGC071779,"{Plumes: 2, Streams: 3, No: 2, Tails: 1}",2,3,1,2,0,0,0,0,Streams,0.38,,353.6313161575066,-2.85428718803465
PGC074404,"{Shells: 1, No: 4, Disturbed: 1, Streams: 1, Curiosities: 1}",4,1,0,0,1,1,0,1,Streams,0.12,,51.30079921955352,-32.90253902800415
PGC085330,"{No: 4, Streams: 1, Plumes: 1, Disturbed: 1, Tails: 1}",4,1,1,1,0,1,0,0,Streams,0.12,,343.3325207117735,2.4036011150549514
PGC086392,"{Tails: 1, No: 2, Streams: 4, Disturbed: 1}",2,4,1,0,0,1,0,0,Streams,0.5,,123.87284346610222,29.821682541210837
PGC086424_GROUP,"{Streams: 4, No: 1, Plumes: 1, Tails: 3}",1,4,3,1,0,0,0,0,Streams,0.45,,190.19335092462538,27.56489486108342
PGC087414,"{No: 4, Shells: 1, Streams: 3}",4,3,0,0,1,0,0,0,Streams,0.38,,319.89396879441455,-45.384757397453164
PGC090149,"{Shells: 1, Streams: 3, No: 2, Tails: 3}",2,3,3,0,1,0,0,0,Streams,0.34,,173.12929143408664,74.3783085203632
PGC1001085,"{Streams: 7, No: 1, Tails: 1}",1,7,1,0,0,0,0,0,Streams,0.78,*,187.18912786844186,-8.642419994553633
PGC1007925,"{Shells: 1, Streams: 2, No: 2, Curiosities: 2, Spiral: 1}",2,2,0,0,1,0,1,2,Streams,0.25,,194.00795803993546,-8.128703738691796
PGC1012324,"{Streams: 5, No: 2, Tails: 2}",2,5,2,0,0,0,0,0,Streams,0.56,,188.59365201790231,-7.832302270841516
PGC1032257,"{Streams: 4, No: 4}",4,4,0,0,0,0,0,0,Streams,0.5,,72.08805629370255,-6.490317719903943
PGC1040901,"{Streams: 4, No: 2, Disturbed: 1, Tails: 2}",2,4,2,0,0,1,0,0,Streams,0.45,,147.5736351544775,-5.746377652751453
PGC1062626,"{Streams: 4, No: 1, Disturbed: 2, Plumes: 1}",1,4,0,1,0,2,0,0,Streams,0.5,,135.09966458476,-4.118608328740519
PGC1066346,"{Curiosities: 1, No: 4, Streams: 2, Tails: 1}",4,2,1,0,0,0,0,1,Streams,0.25,,165.22437071117403,-3.8285894078024367
PGC1072853,"{No: 4, Streams: 2, Curiosities: 2}",4,2,0,0,0,0,0,2,Streams,0.25,,65.57721618540293,-3.326566156234267
PGC1076468,"{Plumes: 1, Tails: 2, No: 3, Disturbed: 1, Streams: 2}",3,2,2,1,0,1,0,0,Streams,0.22,,329.6109444549864,-3.1024680730285765
PGC1076886,"{Plumes: 1, Streams: 2, No: 2, Disturbed: 2, Shells: 1, Tails: 1}",2,2,1,1,1,2,0,0,Streams,0.23,,72.97632017118077,-3.079172218512986
PGC1081316_GROUP,"{Shells: 2, Streams: 3, No: 3}",3,3,0,0,2,0,0,0,Streams,0.37,,8.471887259971282,-2.856085850195153
PGC1088718,"{No: 4, Streams: 1, Tails: 1, Spiral: 1, Curiosities: 1}",4,1,1,0,0,0,1,1,Streams,0.12,,64.73429645615552,-2.5561281020625466
PGC1092512,"{Streams: 7, No: 1, Tails: 1}",1,7,1,0,0,0,0,0,Streams,0.78,*,337.7921515027382,-2.4207695007587984
PGC1129746,"{Streams: 5, No: 1, Tails: 3}",1,5,3,0,0,0,0,0,Streams,0.56,,349.991702635835,-0.9855487181963657
PGC1210443,"{Tails: 1, No: 4, Streams: 2, Plumes: 1}",4,2,1,1,0,0,0,0,Streams,0.25,,45.83826302209248,1.9252862404818156
PGC1254649,"{Shells: 2, Streams: 3, No: 1, Disturbed: 1, Spiral: 1}",1,3,0,0,2,1,1,0,Streams,0.38,,352.65574544487515,3.5678801105528932
PGC1256587,"{Tails: 1, No: 3, Disturbed: 2, Streams: 2}",3,2,1,0,0,2,0,0,Streams,0.25,,128.89332577105958,3.6718694046033984
PGC128079,"{No: 4, Streams: 1, Tails: 1, Shells: 1, Curiosities: 1}",4,1,1,0,1,0,0,1,Streams,0.12,,64.1575398128798,-60.695423326746976
PGC128548,"{Curiosities: 1, Streams: 3, No: 2, Shells: 1, Plumes: 1}",2,3,0,1,1,0,0,1,Streams,0.38,,31.559650955671387,-55.45817095573628
PGC128561,"{Shells: 1, Streams: 3, No: 2, Disturbed: 1, Plumes: 1}",2,3,0,1,1,1,0,0,Streams,0.38,,29.974844887732992,-57.21731767037524
PGC128986,"{Plumes: 1, Streams: 2, No: 3, Disturbed: 1, Shells: 2}",3,2,0,1,2,1,0,0,Streams,0.22,,327.4875333551831,-52.705249233267004
PGC131397,"{Shells: 2, Streams: 2, No: 4}",4,2,0,0,2,0,0,0,Streams,0.25,,76.5578999295366,-38.054353641355576
PGC131894,"{Tails: 1, No: 4, Spiral: 1, Streams: 1, Disturbed: 1}",4,1,1,0,0,1,1,0,Streams,0.12,,13.099839387605194,-32.644560996017056
PGC133022,"{No: 1, Tails: 3, Streams: 3, Spiral: 1}",1,3,3,0,0,0,1,0,Streams,0.38,,47.421979980159435,-31.6932002561784
PGC133832,"{Plumes: 1, Streams: 3, No: 3, Shells: 1}",3,3,0,1,1,0,0,0,Streams,0.37,,28.192410236421452,-26.315165064280837
PGC135069,"{Shells: 2, Streams: 4, Disturbed: 2}",0,4,0,0,2,2,0,0,Streams,0.5,,52.29293203823471,-22.021243944971033
PGC1391875,"{Shells: 2, Tails: 1, No: 3, Streams: 2}",3,2,1,0,2,0,0,0,Streams,0.25,,120.08740074453686,11.319446598366117
PGC142495,"{Tails: 1, No: 4, Streams: 2, Disturbed: 1}",4,2,1,0,0,1,0,0,Streams,0.25,,73.36042757011157,-29.622447886638597
PGC145722_GROUP,"{Streams: 3, No: 3, Disturbed: 1, Plumes: 1}",3,3,0,1,0,1,0,0,Streams,0.37,,54.389088636359745,-6.5204653792185425
PGC145892,"{Streams: 3, No: 2, Disturbed: 1, Curiosities: 1, Tails: 1}",2,3,1,0,0,1,0,1,Streams,0.38,,58.90133319182922,-3.8420485674779177
PGC1525158,"{Tails: 1, No: 3, Disturbed: 1, Streams: 3}",3,3,1,0,0,1,0,0,Streams,0.37,,156.76575158659176,17.122896728648474
PGC158675,"{No: 4, Streams: 1, Tails: 1, Shells: 1, Curiosities: 1}",4,1,1,0,1,0,0,1,Streams,0.12,,199.39793211551432,-5.833804674271968
PGC162626_GROUP,"{No: 4, Disturbed: 2, Streams: 2}",4,2,0,0,0,2,0,0,Streams,0.25,,311.7637738886048,0.4367739423292115
PGC165864,"{Disturbed: 2, Streams: 4, No: 2}",2,4,0,0,0,2,0,0,Streams,0.5,,313.1173718210681,-3.1470337049818164
PGC1662109,"{No: 4, Streams: 3, Disturbed: 1}",4,3,0,0,0,1,0,0,Streams,0.38,,5.44888262054595,22.026521421677124
PGC169832,"{Streams: 4, Tails: 1, Shells: 1, No: 2}",2,4,1,0,1,0,0,0,Streams,0.5,,137.34865418896342,22.51391932776353
PGC170014,"{No: 4, Streams: 1, Shells: 1, Spiral: 1, Tails: 1}",4,1,1,0,1,0,1,0,Streams,0.12,,22.005984647553326,-4.128186803840453
PGC170040,"{No: 4, Streams: 1, Shells: 1, Curiosities: 1, Plumes: 1}",4,1,0,1,1,0,0,1,Streams,0.12,,46.240902525155434,-12.070415690406755
PGC1777463,"{Streams: 4, No: 4}",4,4,0,0,0,0,0,0,Streams,0.5,,116.66045004289364,26.470187889447338
PGC181110,"{Tails: 3, Streams: 4, Spiral: 1}",0,4,3,0,0,0,1,0,Streams,0.5,,131.08313280912324,-7.479138803947712
PGC183363,"{Tails: 3, No: 1, Streams: 3, Plumes: 1}",1,3,3,1,0,0,0,0,Streams,0.38,,193.0766993151251,-5.2078389100078555
PGC1931710_GROUP,"{Streams: 5, Shells: 1, Tails: 2}",0,5,2,0,1,0,0,0,Streams,0.62,,33.795334477910366,31.101766081410492
PGC1979705,"{Tails: 2, Streams: 2, Shells: 1, Plumes: 2, No: 1}",1,2,2,2,1,0,0,0,Streams,0.26,,17.072045853300235,32.090003649942275
PGC2203407,"{Tails: 2, Streams: 3, No: 3}",3,3,2,0,0,0,0,0,Streams,0.37,,137.78439734448608,42.656306056192264
PGC2203801,"{Tails: 1, No: 3, Spiral: 1, Streams: 2, Disturbed: 1}",3,2,1,0,0,1,1,0,Streams,0.25,,227.32899783489344,42.67529585251765
PGC2249241,"{Streams: 3, Tails: 1, No: 4}",4,3,1,0,0,0,0,0,Streams,0.38,,231.13453016857318,44.66157724845063
PGC2309484,"{Plumes: 1, Streams: 2, No: 4, Disturbed: 1}",4,2,0,1,0,1,0,0,Streams,0.25,,239.17907894014988,48.048066784995
PGC2800841,"{Curiosities: 1, No: 4, Tails: 1, Streams: 2}",4,2,1,0,0,0,0,1,Streams,0.25,,355.3788112136373,9.073028639577702
PGC3081541,"{Shells: 2, Streams: 4, No: 1, Tails: 1}",1,4,1,0,2,0,0,0,Streams,0.5,,136.44997854615022,-7.140368942048684
PGC3091427,"{Streams: 5, Shells: 1, No: 2}",2,5,0,0,1,0,0,0,Streams,0.62,,143.77416397587433,9.649202722234351
PGC3092153,"{Streams: 6, No: 3}",3,6,0,0,0,0,0,0,Streams,0.67,*,146.39773085936054,4.410627296862937
PGC3099270,"{Shells: 3, Streams: 4, No: 1}",1,4,0,0,3,0,0,0,Streams,0.5,,306.048223960437,-50.37752362374288
PGC3577011_GROUP,"{Tails: 3, Streams: 4, No: 1}",1,4,3,0,0,0,0,0,Streams,0.5,,139.17708853720504,59.77131280160847
PGC430221,"{Streams: 6, No: 1, Tails: 1}",1,6,1,0,0,0,0,0,Streams,0.75,*,304.7797045581617,-53.412162365162565
PGC438638,"{Plumes: 2, Streams: 2, Shells: 1, No: 2, Disturbed: 1}",2,2,0,2,1,1,0,0,Streams,0.25,,302.85957126396573,-52.78581370443443
PGC585732,"{No: 4, Streams: 2, Curiosities: 1, Tails: 1}",4,2,1,0,0,0,0,1,Streams,0.25,,320.91771080073966,-40.49603301139783
PGC658172,"{Streams: 6, No: 1, Curiosities: 1}",1,6,0,0,0,0,0,1,Streams,0.75,,14.641549021360797,-34.740510674571674
PGC706868,"{Plumes: 2, No: 3, Spiral: 1, Streams: 2}",3,2,0,2,0,0,1,0,Streams,0.25,,31.83189498483962,-31.29414614658802
PGC742741_GROUP,"{Streams: 3, No: 4, Tails: 1}",4,3,1,0,0,0,0,0,Streams,0.38,,53.00838907390759,-28.35036740201374
